accent,difficulty,confidence,content,wrdLength
Chinese,Hard,1.0,advantage,9
Chinese,Hard,0.9986,while,5
Chinese,Hard,1.0,working,7
Chinese,Hard,1.0,in,2
Chinese,Hard,1.0,such,4
Chinese,Hard,0.9995,domains,7
Chinese,Hard,1.0,since,5
Chinese,Hard,1.0,they,4
Chinese,Hard,1.0,are,3
Chinese,Hard,1.0,more,4
Chinese,Hard,1.0,likely,6
Chinese,Hard,1.0,to,2
Chinese,Hard,0.9988,review,6
Chinese,Hard,1.0,and,3
Chinese,Hard,1.0,try,3
Chinese,Hard,1.0,to,2
Chinese,Hard,0.8292,relearn,7
Chinese,Hard,0.9867,imperfectly,11
Chinese,Hard,0.9841,master,6
Chinese,Hard,0.7067,of,2
Chinese,Hard,1.0,materials,9
Chinese,Hard,1.0,needed,6
Chinese,Hard,1.0,for,3
Chinese,Hard,1.0,particular,10
Chinese,Hard,0.9901,tests,5
Chinese,Hard,1.0,compared,8
Chinese,Hard,1.0,with,4
Chinese,Hard,1.0,those,5
Chinese,Hard,1.0,who,3
Chinese,Hard,1.0,are,3
Chinese,Hard,1.0,less,4
Chinese,Hard,1.0,security,8
Chinese,Hard,0.9998,estimating,10
Chinese,Hard,0.7688,their,5
Chinese,Hard,0.9984,room,4
Chinese,Hard,0.9998,knowledge,9
Chinese,Hard,1.0,in,2
Chinese,Hard,1.0,view,4
Chinese,Hard,1.0,off,3
Chinese,Hard,1.0,the,3
Chinese,Hard,1.0,fact,4
Chinese,Hard,1.0,that,4
Chinese,Hard,0.9885,the,3
Chinese,Hard,1.0,existing,8
Chinese,Hard,1.0,knowledge,9
Chinese,Hard,1.0,monitoring,10
Chinese,Hard,0.9698,sports,6
Chinese,Hard,0.999,the,3
Chinese,Hard,0.5309,contract,8
Chinese,Hard,0.9188,for,3
Chinese,Hard,1.0,little,6
Chinese,Hard,0.9992,variance,8
Chinese,Hard,1.0,in,2
Chinese,Hard,0.9753,science,7
Chinese,Hard,0.9902,grace,5
Chinese,Hard,1.0,it,2
Chinese,Hard,1.0,would,5
Chinese,Hard,1.0,be,2
Chinese,Hard,1.0,useful,6
Chinese,Hard,1.0,to,2
Chinese,Hard,0.9668,develop,7
Chinese,Hard,0.9938,a,1
Chinese,Hard,1.0,knowledge,9
Chinese,Hard,1.0,monitoring,10
Chinese,Hard,0.9987,ability,7
Chinese,Hard,1.0,procedure,9
Chinese,Hard,1.0,in,2
Chinese,Hard,1.0,the,3
Chinese,Hard,0.8971,science,7
Chinese,Hard,0.9865,domain,6
Chinese,Hard,0.9987,to,2
Chinese,Hard,0.9962,determine,9
Chinese,Hard,0.991,its,3
Chinese,Hard,0.7666,relationship,12
Chinese,Hard,0.6186,to,2
Chinese,Hard,0.9471,achievement,11
Chinese,Hard,1.0,in,2
Chinese,Hard,1.0,science,7
Chinese,Hard,1.0,and,3
Chinese,Hard,1.0,engineering,11
Hindi,Easy,1.0,the,3
Hindi,Easy,1.0,world,5
Hindi,Easy,1.0,needs,5
Hindi,Easy,0.9958,you,3
Hindi,Easy,0.8951,stop,4
Hindi,Easy,1.0,being,5
Hindi,Easy,0.9993,boring,6
Hindi,Easy,0.9062,here,4
Hindi,Easy,0.9862,you,3
Hindi,Easy,0.9832,boring,6
Hindi,Easy,1.0,is,2
Hindi,Easy,1.0,easy,4
Hindi,Easy,1.0,everybody,9
Hindi,Easy,0.9824,can,3
Hindi,Easy,1.0,be,2
Hindi,Easy,0.9933,boring,6
Hindi,Easy,1.0,whether,7
Hindi,Easy,1.0,good,4
Hindi,Easy,1.0,or,2
Hindi,Easy,1.0,not,3
Hindi,Easy,1.0,life,4
Hindi,Easy,1.0,is,2
Hindi,Easy,1.0,not,3
Hindi,Easy,0.9897,a,1
Hindi,Easy,0.961,game,4
Hindi,Easy,1.0,people,6
Hindi,Easy,1.0,life,4
Hindi,Easy,0.9838,a,1
Hindi,Easy,0.8227,serial,6
Hindi,Easy,1.0,either,6
Hindi,Easy,1.0,well,4
Hindi,Easy,1.0,it,2
Hindi,Easy,1.0,is,2
Hindi,Easy,0.9994,a,1
Hindi,Easy,0.8546,serial,6
Hindi,Easy,0.9993,and,3
Hindi,Easy,0.9993,if,2
Hindi,Easy,1.0,life,4
Hindi,Easy,1.0,was,3
Hindi,Easy,0.9991,again,5
Hindi,Easy,0.9959,we,2
Hindi,Easy,1.0,on,2
Hindi,Easy,1.0,the,3
Hindi,Easy,1.0,same,4
Hindi,Easy,1.0,team,4
Hindi,Easy,1.0,i,1
Hindi,Easy,1.0,mean,4
Hindi,Easy,0.5813,really,6
Hindi,Easy,0.9468,right,5
Hindi,Easy,1.0,on,2
Hindi,Easy,0.8616,your,4
Hindi,Easy,1.0,team,4
Hindi,Easy,1.0,beyond,6
Hindi,Easy,1.0,my,2
Hindi,Easy,1.0,team,4
Hindi,Easy,1.0,this,4
Hindi,Easy,1.0,is,2
Hindi,Easy,1.0,life,4
Hindi,Easy,1.0,people,6
Hindi,Easy,0.9542,we,2
Hindi,Easy,0.9795,got,3
Hindi,Easy,0.5468,air,3
Hindi,Easy,1.0,coming,6
Hindi,Easy,1.0,through,7
Hindi,Easy,1.0,your,4
Hindi,Easy,0.9998,nose,4
Hindi,Easy,0.8761,a,1
Hindi,Easy,0.6246,form,4
Hindi,Easy,0.9867,two,3
Hindi,Easy,1.0,roads,5
Hindi,Easy,0.9967,diverged,8
Hindi,Easy,1.0,in,2
Hindi,Easy,1.0,the,3
Hindi,Easy,0.9991,woods,5
Hindi,Easy,1.0,and,3
Hindi,Easy,1.0,i,1
Hindi,Easy,1.0,took,4
Hindi,Easy,1.0,the,3
Hindi,Easy,1.0,road,4
Hindi,Easy,1.0,less,4
Hindi,Easy,1.0,traveled,8
Hindi,Easy,1.0,and,3
Hindi,Easy,1.0,it,2
Hindi,Easy,0.9977,hurt,4
Hindi,Easy,0.9981,man,3
Hindi,Easy,0.9949,really,6
Hindi,Easy,1.0,bad,3
Hindi,Easy,0.8681,rocks,5
Hindi,Easy,0.9282,ponds,5
Hindi,Easy,0.608,and,3
Hindi,Easy,0.9934,glass,5
Hindi,Easy,1.0,not,3
Hindi,Easy,0.9916,cool,4
Hindi,Easy,1.0,robert,6
Hindi,Easy,1.0,frost,5
Hindi,Easy,1.0,but,3
Hindi,Easy,1.0,what,4
Hindi,Easy,1.0,if,2
Hindi,Easy,0.8565,they,4
Hindi,Easy,0.9937,really,6
Hindi,Easy,0.602,would,5
Hindi,Easy,0.8105,do,2
Hindi,Easy,0.9279,paths,5
Hindi,Easy,1.0,i,1
Hindi,Easy,1.0,want,4
Hindi,Easy,1.0,to,2
Hindi,Easy,1.0,be,2
Hindi,Easy,1.0,in,2
Hindi,Easy,1.0,the,3
Hindi,Easy,0.9992,one,3
Hindi,Easy,1.0,that,4
Hindi,Easy,1.0,leads,5
Hindi,Easy,0.9581,to,2
Hindi,Easy,1.0,awesome,7
Hindi,Easy,1.0,like,4
Hindi,Easy,1.0,that,4
Hindi,Easy,0.8992,dude,4
Hindi,Easy,1.0,journey,7
Hindi,Easy,1.0,said,4
Hindi,Easy,1.0,stop,4
Hindi,Easy,1.0,believing,9
Hindi,Easy,1.0,unless,6
Hindi,Easy,0.7779,your,4
Hindi,Easy,0.9995,dream,5
Hindi,Easy,0.9878,is,2
Hindi,Easy,0.9954,stupid,6
Hindi,Easy,1.0,then,4
Hindi,Easy,1.0,you,3
Hindi,Easy,1.0,should,6
Hindi,Easy,1.0,give,4
Hindi,Easy,1.0,up,2
Hindi,Easy,1.0,your,4
Hindi,Easy,0.9835,dream,5
Hindi,Easy,1.0,i,1
Hindi,Easy,1.0,think,5
Hindi,Easy,1.0,how,3
Hindi,Easy,1.0,it,2
Hindi,Easy,1.0,goes,4
Hindi,Easy,0.8602,you,3
Hindi,Easy,1.0,better,6
Hindi,Easy,0.9774,dream,5
Hindi,Easy,0.9974,to,2
Hindi,Easy,1.0,keep,4
Hindi,Easy,1.0,going,5
Hindi,Easy,1.0,keep,4
Hindi,Easy,1.0,going,5
Hindi,Easy,1.0,keep,4
Hindi,Easy,1.0,going,5
Hindi,Easy,1.0,and,3
Hindi,Easy,1.0,keep,4
Hindi,Easy,1.0,going,5
Hindi,Easy,1.0,what,4
Hindi,Easy,1.0,if,2
Hindi,Easy,1.0,michael,7
Hindi,Easy,1.0,jordan,6
Hindi,Easy,0.9997,had,3
Hindi,Easy,0.9987,quit,4
Hindi,Easy,1.0,well,4
Hindi,Easy,1.0,he,2
Hindi,Easy,1.0,did,3
Hindi,Easy,1.0,quit,4
Hindi,Easy,0.9777,no,2
Hindi,Easy,1.0,he,2
Hindi,Easy,0.9862,retired,7
Hindi,Easy,1.0,yeah,4
Hindi,Easy,1.0,yes,3
Hindi,Easy,1.0,he,2
Hindi,Easy,0.9868,retired,7
Hindi,Easy,1.0,but,3
Hindi,Easy,1.0,before,6
Hindi,Easy,1.0,that,4
Hindi,Easy,1.0,in,2
Hindi,Easy,1.0,high,4
Hindi,Easy,1.0,school,6
Hindi,Easy,1.0,what,4
Hindi,Easy,1.0,if,2
Hindi,Easy,1.0,he,2
Hindi,Easy,1.0,could,5
Hindi,Easy,1.0,when,4
Hindi,Easy,1.0,he,2
Hindi,Easy,1.0,make,4
Hindi,Easy,1.0,the,3
Hindi,Easy,1.0,team,4
Hindi,Easy,1.0,he,2
Hindi,Easy,1.0,would,5
Hindi,Easy,1.0,never,5
Hindi,Easy,0.9976,make,4
Hindi,Easy,1.0,space,5
Hindi,Easy,0.8699,jam,3
Hindi,Easy,0.7963,and,3
Hindi,Easy,1.0,i,1
Hindi,Easy,0.9997,love,4
Hindi,Easy,1.0,space,5
Hindi,Easy,0.9998,jam,3
Hindi,Easy,1.0,what,4
Hindi,Easy,0.9793,will,4
Hindi,Easy,1.0,be,2
Hindi,Easy,0.8648,a,1
Hindi,Easy,1.0,space,5
Hindi,Easy,0.9999,jam,3
Hindi,Easy,1.0,what,4
Hindi,Easy,1.0,will,4
Hindi,Easy,1.0,you,3
Hindi,Easy,1.0,create,6
Hindi,Easy,0.9898,to,2
Hindi,Easy,0.9944,meet,4
Hindi,Easy,1.0,the,3
Hindi,Easy,1.0,world,5
Hindi,Easy,1.0,awesome,7
Hindi,Easy,1.0,nothing,7
Hindi,Easy,1.0,if,2
Hindi,Easy,0.9714,you,3
Hindi,Easy,0.9993,keep,4
Hindi,Easy,1.0,sitting,7
Hindi,Easy,0.9977,there,5
Hindi,Easy,1.0,why,3
Hindi,Easy,1.0,talking,7
Hindi,Easy,1.0,to,2
Hindi,Easy,1.0,you,3
Hindi,Easy,1.0,today,5
Hindi,Easy,1.0,this,4
Hindi,Easy,1.0,is,2
Hindi,Easy,1.0,your,4
Hindi,Easy,1.0,time,4
Hindi,Easy,1.0,this,4
Hindi,Easy,1.0,is,2
Hindi,Easy,1.0,my,2
Hindi,Easy,1.0,time,4
Hindi,Easy,0.988,our,3
Hindi,Easy,1.0,time,4
Hindi,Easy,0.7756,he,2
Hindi,Easy,0.9962,can,3
Hindi,Easy,1.0,make,4
Hindi,Easy,0.6833,everyday,8
Hindi,Easy,1.0,better,6
Hindi,Easy,1.0,for,3
Hindi,Easy,1.0,each,4
Hindi,Easy,1.0,other,5
Hindi,Easy,1.0,if,2
Hindi,Easy,1.0,all,3
Hindi,Easy,1.0,on,2
Hindi,Easy,1.0,the,3
Hindi,Easy,1.0,same,4
Hindi,Easy,1.0,team,4
Hindi,Easy,1.0,start,5
Hindi,Easy,1.0,acting,6
Hindi,Easy,1.0,like,4
Hindi,Easy,0.9999,it,2
Hindi,Easy,0.9979,we,2
Hindi,Easy,1.0,got,3
Hindi,Easy,1.0,work,4
Hindi,Easy,1.0,to,2
Hindi,Easy,1.0,do,2
Hindi,Easy,0.616,he,2
Hindi,Easy,1.0,can,3
Hindi,Easy,0.9996,cry,3
Hindi,Easy,1.0,about,5
Hindi,Easy,1.0,it,2
Hindi,Easy,0.9982,or,2
Hindi,Easy,0.7842,we,2
Hindi,Easy,0.7938,can,3
Hindi,Easy,0.9989,dance,5
Hindi,Easy,0.999,about,5
Hindi,Easy,0.9999,it,2
Hindi,Easy,1.0,we,2
Hindi,Easy,0.9566,will,4
Hindi,Easy,0.9668,need,4
Hindi,Easy,1.0,to,2
Hindi,Easy,1.0,be,2
Hindi,Easy,1.0,awesome,7
Hindi,Easy,1.0,get,3
Hindi,Easy,1.0,out,3
Hindi,Easy,0.9963,there,5
Hindi,Easy,1.0,i,1
Hindi,Easy,1.0,know,4
Hindi,Easy,0.999,everything,10
Hindi,Easy,1.0,just,4
Hindi,Easy,1.0,a,1
Hindi,Easy,1.0,kid,3
Hindi,Easy,1.0,but,3
Hindi,Easy,1.0,i,1
Hindi,Easy,0.9988,know,4
Hindi,Easy,1.0,this,4
Hindi,Easy,1.0,duty,4
Hindi,Easy,1.0,to,2
Hindi,Easy,1.0,give,4
Hindi,Easy,1.0,the,3
Hindi,Easy,1.0,world,5
Hindi,Easy,0.9974,a,1
Hindi,Easy,1.0,reason,6
Hindi,Easy,0.9983,to,2
Hindi,Easy,0.997,dance,5
Hindi,Easy,1.0,so,2
Hindi,Easy,1.0,get,3
Hindi,Easy,0.9998,to,2
Hindi,Easy,1.0,it,2
Hindi,Medium,1.0,but,3
Hindi,Medium,1.0,then,4
Hindi,Medium,1.0,came,4
Hindi,Medium,0.9978,my,2
Hindi,Medium,1.0,90,2
Hindi,Medium,0.9832,page,4
Hindi,Medium,0.9988,senior,6
Hindi,Medium,1.0,thesis,6
Hindi,Medium,0.9185,of,2
Hindi,Medium,1.0,paper,5
Hindi,Medium,1.0,supposed,8
Hindi,Medium,1.0,to,2
Hindi,Medium,1.0,spend,5
Hindi,Medium,1.0,a,1
Hindi,Medium,1.0,year,4
Hindi,Medium,1.0,on,2
Hindi,Medium,1.0,and,3
Hindi,Medium,1.0,i,1
Hindi,Medium,1.0,knew,4
Hindi,Medium,1.0,for,3
Hindi,Medium,0.9148,a,1
Hindi,Medium,0.8496,paper,5
Hindi,Medium,1.0,like,4
Hindi,Medium,1.0,that,4
Hindi,Medium,1.0,my,2
Hindi,Medium,1.0,normal,6
Hindi,Medium,0.6179,work,4
Hindi,Medium,0.4862,floor,5
Hindi,Medium,1.0,was,3
Hindi,Medium,1.0,not,3
Hindi,Medium,1.0,an,2
Hindi,Medium,1.0,option,6
Hindi,Medium,1.0,it,2
Hindi,Medium,1.0,was,3
Hindi,Medium,0.9948,very,4
Hindi,Medium,0.6793,to,2
Hindi,Medium,1.0,bigger,6
Hindi,Medium,0.7878,project,7
Hindi,Medium,1.0,so,2
Hindi,Medium,1.0,i,1
Hindi,Medium,0.9889,plan,4
Hindi,Medium,1.0,things,6
Hindi,Medium,1.0,out,3
Hindi,Medium,1.0,and,3
Hindi,Medium,1.0,i,1
Hindi,Medium,1.0,decided,7
Hindi,Medium,1.0,i,1
Hindi,Medium,1.0,kind,4
Hindi,Medium,1.0,of,2
Hindi,Medium,0.9687,had,3
Hindi,Medium,1.0,to,2
Hindi,Medium,0.8138,go,2
Hindi,Medium,1.0,something,9
Hindi,Medium,1.0,like,4
Hindi,Medium,1.0,this,4
Hindi,Medium,1.0,this,4
Hindi,Medium,1.0,is,2
Hindi,Medium,1.0,how,3
Hindi,Medium,1.0,the,3
Hindi,Medium,0.9831,year,4
Hindi,Medium,0.9223,would,5
Hindi,Medium,0.9999,go,2
Hindi,Medium,1.0,so,2
Hindi,Medium,1.0,start,5
Hindi,Medium,1.0,off,3
Hindi,Medium,1.0,light,5
Hindi,Medium,0.9841,and,3
Hindi,Medium,0.9612,i,1
Hindi,Medium,0.9996,bump,4
Hindi,Medium,1.0,it,2
Hindi,Medium,1.0,up,2
Hindi,Medium,1.0,in,2
Hindi,Medium,1.0,the,3
Hindi,Medium,1.0,middle,6
Hindi,Medium,0.998,months,6
Hindi,Medium,1.0,and,3
Hindi,Medium,1.0,then,4
Hindi,Medium,1.0,at,2
Hindi,Medium,1.0,the,3
Hindi,Medium,1.0,end,3
Hindi,Medium,1.0,i,1
Hindi,Medium,0.9982,would,5
Hindi,Medium,0.9744,kick,4
Hindi,Medium,1.0,it,2
Hindi,Medium,1.0,up,2
Hindi,Medium,1.0,into,4
Hindi,Medium,1.0,high,4
Hindi,Medium,1.0,gear,4
Hindi,Medium,1.0,just,4
Hindi,Medium,1.0,like,4
Hindi,Medium,1.0,a,1
Hindi,Medium,1.0,little,6
Hindi,Medium,0.9963,staircase,9
Hindi,Medium,1.0,how,3
Hindi,Medium,1.0,hard,4
Hindi,Medium,1.0,could,5
Hindi,Medium,1.0,it,2
Hindi,Medium,0.999,be,2
Hindi,Medium,0.9944,to,2
Hindi,Medium,1.0,walk,4
Hindi,Medium,1.0,up,2
Hindi,Medium,1.0,the,3
Hindi,Medium,1.0,stairs,6
Hindi,Medium,1.0,no,2
Hindi,Medium,1.0,big,3
Hindi,Medium,1.0,deal,4
Hindi,Medium,0.9993,right,5
Hindi,Medium,1.0,but,3
Hindi,Medium,1.0,then,4
Hindi,Medium,1.0,the,3
Hindi,Medium,1.0,funniest,8
Hindi,Medium,1.0,thing,5
Hindi,Medium,1.0,happened,8
Hindi,Medium,1.0,those,5
Hindi,Medium,1.0,first,5
Hindi,Medium,1.0,few,3
Hindi,Medium,1.0,months,6
Hindi,Medium,0.9997,they,4
Hindi,Medium,1.0,came,4
Hindi,Medium,1.0,and,3
Hindi,Medium,1.0,went,4
Hindi,Medium,1.0,and,3
Hindi,Medium,1.0,i,1
Hindi,Medium,1.0,quite,5
Hindi,Medium,0.9978,do,2
Hindi,Medium,1.0,stuff,5
Hindi,Medium,1.0,so,2
Hindi,Medium,1.0,we,2
Hindi,Medium,1.0,had,3
Hindi,Medium,1.0,an,2
Hindi,Medium,1.0,awesome,7
Hindi,Medium,0.9937,new,3
Hindi,Medium,0.9994,revised,7
Hindi,Medium,1.0,plan,4
Hindi,Medium,1.0,and,3
Hindi,Medium,1.0,then,4
Hindi,Medium,1.0,but,3
Hindi,Medium,1.0,then,4
Hindi,Medium,1.0,those,5
Hindi,Medium,1.0,middle,6
Hindi,Medium,0.9915,months,6
Hindi,Medium,1.0,actually,8
Hindi,Medium,1.0,went,4
Hindi,Medium,1.0,by,2
Hindi,Medium,1.0,and,3
Hindi,Medium,1.0,i,1
Hindi,Medium,0.764,really,6
Hindi,Medium,0.8593,write,5
Hindi,Medium,1.0,words,5
Hindi,Medium,0.9455,and,3
Hindi,Medium,0.9471,so,2
Hindi,Medium,1.0,we,2
Hindi,Medium,0.9936,were,4
Hindi,Medium,0.9989,here,4
Hindi,Medium,1.0,and,3
Hindi,Medium,1.0,then,4
Hindi,Medium,0.9921,two,3
Hindi,Medium,0.9996,months,6
Hindi,Medium,1.0,turned,6
Hindi,Medium,1.0,into,4
Hindi,Medium,1.0,one,3
Hindi,Medium,0.9984,month,5
Hindi,Medium,1.0,which,5
Hindi,Medium,1.0,turned,6
Hindi,Medium,1.0,into,4
Hindi,Medium,0.9995,two,3
Hindi,Medium,0.9999,weeks,5
Hindi,Medium,0.9992,and,3
Hindi,Medium,1.0,one,3
Hindi,Medium,1.0,day,3
Hindi,Medium,1.0,i,1
Hindi,Medium,1.0,woke,4
Hindi,Medium,1.0,up,2
Hindi,Medium,1.0,with,4
Hindi,Medium,1.0,three,5
Hindi,Medium,1.0,days,4
Hindi,Medium,1.0,until,5
Hindi,Medium,1.0,the,3
Hindi,Medium,1.0,deadline,8
Hindi,Medium,0.9988,still,5
Hindi,Medium,1.0,not,3
Hindi,Medium,1.0,having,6
Hindi,Medium,1.0,written,7
Hindi,Medium,1.0,a,1
Hindi,Medium,1.0,word,4
Hindi,Medium,0.9709,and,3
Hindi,Medium,0.9738,so,2
Hindi,Medium,1.0,i,1
Hindi,Medium,1.0,did,3
Hindi,Medium,1.0,the,3
Hindi,Medium,1.0,only,4
Hindi,Medium,1.0,thing,5
Hindi,Medium,1.0,i,1
Hindi,Medium,1.0,could,5
Hindi,Medium,1.0,i,1
Hindi,Medium,1.0,wrote,5
Hindi,Medium,1.0,90,2
Hindi,Medium,0.9907,pages,5
Hindi,Medium,1.0,over,4
Hindi,Medium,1.0,72,2
Hindi,Medium,1.0,hours,5
Hindi,Medium,0.9968,pulling,7
Hindi,Medium,1.0,not,3
Hindi,Medium,1.0,one,3
Hindi,Medium,1.0,but,3
Hindi,Medium,0.9995,two,3
Hindi,Medium,1.0,all,3
Hindi,Medium,1.0,nighters,8
Hindi,Medium,0.9967,humans,6
Hindi,Medium,0.9963,are,3
Hindi,Medium,1.0,not,3
Hindi,Medium,1.0,supposed,8
Hindi,Medium,1.0,to,2
Hindi,Medium,0.9999,pull,4
Hindi,Medium,0.8551,two,3
Hindi,Medium,1.0,all,3
Hindi,Medium,1.0,nighters,8
Hindi,Medium,1.0,sprinted,8
Hindi,Medium,1.0,across,6
Hindi,Medium,1.0,campus,6
Hindi,Medium,0.9699,dove,4
Hindi,Medium,0.9975,in,2
Hindi,Medium,0.9964,slow,4
Hindi,Medium,1.0,motion,6
Hindi,Medium,0.8771,on,2
Hindi,Medium,1.0,got,3
Hindi,Medium,1.0,it,2
Hindi,Medium,0.9992,ingested,8
Hindi,Medium,1.0,the,3
Hindi,Medium,0.9984,deadline,8
Hindi,Hard,0.999,learning,8
Hindi,Hard,0.9997,in,2
Hindi,Hard,1.0,complex,7
Hindi,Hard,0.8646,demeans,7
Hindi,Hard,1.0,such,4
Hindi,Hard,0.9761,a,1
Hindi,Hard,1.0,science,7
Hindi,Hard,1.0,and,3
Hindi,Hard,1.0,engineering,11
Hindi,Hard,0.9985,or,2
Hindi,Hard,1.0,making,6
Hindi,Hard,0.9963,diagnoses,9
Hindi,Hard,0.9645,in,2
Hindi,Hard,1.0,medicine,8
Hindi,Hard,1.0,or,2
Hindi,Hard,1.0,other,5
Hindi,Hard,0.9996,fields,6
Hindi,Hard,1.0,often,5
Hindi,Hard,0.9981,requires,8
Hindi,Hard,1.0,that,4
Hindi,Hard,0.998,students,8
Hindi,Hard,0.8046,bring,5
Hindi,Hard,1.0,substantial,11
Hindi,Hard,1.0,amounts,7
Hindi,Hard,1.0,of,2
Hindi,Hard,0.9996,prior,5
Hindi,Hard,1.0,learning,8
Hindi,Hard,0.9945,to,2
Hindi,Hard,0.9583,bear,4
Hindi,Hard,1.0,in,2
Hindi,Hard,1.0,order,5
Hindi,Hard,1.0,to,2
Hindi,Hard,1.0,understand,10
Hindi,Hard,0.9963,and,3
Hindi,Hard,0.9896,acquire,7
Hindi,Hard,0.998,new,3
Hindi,Hard,1.0,knowledge,9
Hindi,Hard,1.0,or,2
Hindi,Hard,0.9928,solve,5
Hindi,Hard,1.0,problems,8
Hindi,Hard,0.9951,some,4
Hindi,Hard,0.9973,prior,5
Hindi,Hard,1.0,learning,8
Hindi,Hard,0.627,may,3
Hindi,Hard,0.627,be,2
Hindi,Hard,0.9939,recalled,8
Hindi,Hard,0.5992,and,3
Hindi,Hard,0.6766,perfectly,9
Hindi,Hard,0.4391,only,4
Hindi,Hard,0.9999,never,5
Hindi,Hard,1.0,have,4
Hindi,Hard,0.8254,been,4
Hindi,Hard,1.0,completely,10
Hindi,Hard,0.9289,mastered,8
Hindi,Hard,0.9994,during,6
Hindi,Hard,1.0,initial,7
Hindi,Hard,0.9999,acquisition,11
Hindi,Hard,1.0,students,8
Hindi,Hard,1.0,who,3
Hindi,Hard,1.0,can,3
Hindi,Hard,1.0,accurately,10
Hindi,Hard,0.9952,distinguish,11
Hindi,Hard,1.0,between,7
Hindi,Hard,1.0,what,4
Hindi,Hard,1.0,they,4
Hindi,Hard,0.9971,know,4
Hindi,Hard,1.0,and,3
Hindi,Hard,1.0,do,2
Hindi,Hard,1.0,not,3
Hindi,Hard,1.0,know,4
Hindi,Hard,1.0,should,6
Hindi,Hard,1.0,be,2
Hindi,Hard,1.0,at,2
Hindi,Hard,1.0,an,2
Hindi,Hard,1.0,advantage,9
Hindi,Hard,1.0,while,5
Hindi,Hard,1.0,working,7
Hindi,Hard,1.0,in,2
Hindi,Hard,1.0,such,4
Hindi,Hard,0.761,demeans,7
Hindi,Hard,1.0,since,5
Hindi,Hard,0.9711,they,4
Hindi,Hard,0.9743,are,3
Hindi,Hard,1.0,more,4
Hindi,Hard,1.0,likely,6
Hindi,Hard,1.0,to,2
Hindi,Hard,0.9979,review,6
Hindi,Hard,1.0,and,3
Hindi,Hard,1.0,try,3
Hindi,Hard,1.0,to,2
Hindi,Hard,0.6373,relearn,7
Hindi,Hard,1.0,and,3
Hindi,Hard,1.0,perfectly,9
Hindi,Hard,1.0,mastered,8
Hindi,Hard,0.9995,materials,9
Hindi,Hard,1.0,needed,6
Hindi,Hard,1.0,for,3
Hindi,Hard,1.0,particular,10
Hindi,Hard,1.0,tasks,5
Hindi,Hard,1.0,compared,8
Hindi,Hard,1.0,with,4
Hindi,Hard,1.0,those,5
Hindi,Hard,1.0,who,3
Hindi,Hard,1.0,are,3
Hindi,Hard,1.0,less,4
Hindi,Hard,1.0,accurate,8
Hindi,Hard,0.8082,and,3
Hindi,Hard,1.0,estimating,10
Hindi,Hard,0.9897,their,5
Hindi,Hard,1.0,own,3
Hindi,Hard,1.0,knowledge,9
Hindi,Hard,0.9856,in,2
Hindi,Hard,0.6498,new,3
Hindi,Hard,0.7034,off,3
Hindi,Hard,1.0,the,3
Hindi,Hard,1.0,fact,4
Hindi,Hard,1.0,that,4
Hindi,Hard,1.0,the,3
Hindi,Hard,1.0,existing,8
Hindi,Hard,1.0,knowledge,9
Hindi,Hard,1.0,monitoring,10
Hindi,Hard,0.6853,schools,7
Hindi,Hard,1.0,accounted,9
Hindi,Hard,1.0,for,3
Hindi,Hard,1.0,little,6
Hindi,Hard,0.6091,variance,8
Hindi,Hard,0.8113,in,2
Hindi,Hard,0.9924,science,7
Hindi,Hard,0.9879,grades,6
Hindi,Hard,1.0,it,2
Hindi,Hard,1.0,would,5
Hindi,Hard,1.0,be,2
Hindi,Hard,1.0,useful,6
Hindi,Hard,1.0,to,2
Hindi,Hard,1.0,develop,7
Hindi,Hard,0.9976,a,1
Hindi,Hard,1.0,knowledge,9
Hindi,Hard,1.0,monitoring,10
Hindi,Hard,1.0,ability,7
Hindi,Hard,1.0,procedure,9
Hindi,Hard,1.0,in,2
Hindi,Hard,1.0,the,3
Hindi,Hard,0.9377,science,7
Hindi,Hard,0.6541,dawning,7
Hindi,Hard,0.9983,to,2
Hindi,Hard,0.9991,determine,9
Hindi,Hard,0.996,its,3
Hindi,Hard,0.9107,relationship,12
Hindi,Hard,0.987,to,2
Hindi,Hard,1.0,achievement,11
Hindi,Hard,1.0,in,2
Hindi,Hard,1.0,science,7
Hindi,Hard,1.0,and,3
Hindi,Hard,1.0,engineering,11
Spanish,Easy,0.4709,their,5
Spanish,Easy,0.8304,wall,4
Spanish,Easy,0.9993,needs,5
Spanish,Easy,0.996,you,3
Spanish,Easy,0.9991,stop,4
